caseKey,caseName,caseDescription,scenarioKey,scenario,metric,estimate,lower95,upper95,n,method
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,governmentRepeatPlayerAdvantage,0.353,0.352,0.355,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,implementationCapacity,0.599,0.599,0.599,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,democraticConstitutionalism,0.682,0.680,0.683,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,vetoRelocationRisk,0.440,0.440,0.440,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,legalTransplantFeasibility,0.640,0.640,0.640,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,politicalCultureSensitivity,0.786,0.785,0.786,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,complianceRate,0.631,0.610,0.652,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,publicTrust,0.114,0.107,0.123,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,administrativeLoad,0.541,0.539,0.543,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,directCourtCost,0.436,0.436,0.436,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,upstreamScreeningCost,0.675,0.674,0.675,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,capacityStrainCost,0.426,0.426,0.426,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,institutionalBudgetCost,0.506,0.505,0.506,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,institutionalDelayCost,0.486,0.485,0.486,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,implementationComplexity,0.610,0.610,0.611,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,totalInstitutionalCost,0.520,0.520,0.521,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,weakFormDeclarationRate,0.000,0.000,0.000,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,suspendedDeclarationRate,0.000,0.000,0.000,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,legislativeResponseRate,0.000,0.000,0.000,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,invalidationLegislativeResponseRate,0.000,0.000,0.000,2280,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,averageLegislativeResponseDelay,0.000,0.000,0.000,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,timelyLegislativeResponseRate,0.000,0.000,0.000,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,rightsImpactStatementRate,0.000,0.000,0.000,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,ombudsmanTriggerRate,0.000,0.000,0.000,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,publicDefenderParticipationRate,0.000,0.000,0.000,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,preEnactmentReviewRate,0.000,0.000,0.000,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,abstractReviewRate,0.000,0.000,0.000,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,preliminaryReferenceRate,0.000,0.000,0.000,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,appealRouteRate,0.000,0.000,0.000,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",independence-accountability-hybrid,Hybrid court balancing independence and accountability,directActionRate,0.000,0.000,0.000,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,directionalScore,0.700,0.697,0.703,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,legalStability,0.985,0.985,0.986,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,rightsProtection,0.759,0.758,0.760,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,partisanAlignment,0.110,0.109,0.110,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,shadowDocketAbuse,0.010,0.009,0.011,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,legitimacy,0.798,0.794,0.803,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,reversalRate,0.000,0.000,0.000,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,reviewRate,1.000,1.000,1.000,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,intakeAcceptanceRate,0.986,0.984,0.987,9741,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,emergencyReliefRate,0.128,0.091,0.164,290,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,emergencyReasonGivingRate,0.676,0.630,0.724,290,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,emergencyVoteDisclosureRate,0.621,0.573,0.680,290,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,emergencyPublicDisagreementRate,0.176,0.134,0.222,290,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,governmentEmergencyWinRate,0.139,0.100,0.176,290,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,meritsFollowUpRate,0.017,0.004,0.033,290,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,meritsInvalidationRate,0.000,0.000,0.000,9315,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,statuteNullificationRate,0.000,0.000,0.000,5971,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,constitutionalConflict,0.187,0.186,0.188,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,democraticResponsiveness,0.621,0.621,0.622,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,legislativeResponseCredibility,0.593,0.592,0.594,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,caseSelectionAccess,0.470,0.469,0.470,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,governmentRepeatPlayerAdvantage,0.353,0.352,0.355,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,implementationCapacity,0.645,0.645,0.645,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,democraticConstitutionalism,0.735,0.734,0.736,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,vetoRelocationRisk,0.199,0.198,0.199,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,legalTransplantFeasibility,0.677,0.677,0.677,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,politicalCultureSensitivity,0.810,0.809,0.810,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,complianceRate,0.771,0.759,0.786,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,publicTrust,0.383,0.350,0.419,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,administrativeLoad,0.439,0.439,0.440,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,directCourtCost,0.308,0.308,0.308,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,upstreamScreeningCost,0.374,0.373,0.374,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,capacityStrainCost,0.277,0.277,0.277,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,institutionalBudgetCost,0.313,0.313,0.313,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,institutionalDelayCost,0.408,0.408,0.409,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,implementationComplexity,0.391,0.391,0.392,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,totalInstitutionalCost,0.347,0.347,0.348,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,weakFormDeclarationRate,0.231,0.227,0.235,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,suspendedDeclarationRate,0.000,0.000,0.000,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,legislativeResponseRate,0.232,0.227,0.236,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,invalidationLegislativeResponseRate,0.000,0.000,0.000,0,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,averageLegislativeResponseDelay,0.443,0.441,0.445,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,timelyLegislativeResponseRate,0.005,0.002,0.008,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,rightsImpactStatementRate,0.000,0.000,0.000,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,ombudsmanTriggerRate,0.000,0.000,0.000,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,publicDefenderParticipationRate,0.000,0.000,0.000,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,preEnactmentReviewRate,0.000,0.000,0.000,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,abstractReviewRate,0.000,0.000,0.000,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,preliminaryReferenceRate,0.000,0.000,0.000,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,appealRouteRate,0.000,0.000,0.000,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",weak-form-review,Weak-form review with legislative reply,directActionRate,0.000,0.000,0.000,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,directionalScore,0.688,0.684,0.692,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,legalStability,0.950,0.949,0.950,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,rightsProtection,0.753,0.752,0.754,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,partisanAlignment,0.136,0.135,0.137,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,shadowDocketAbuse,0.000,0.000,0.000,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,legitimacy,0.764,0.763,0.765,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,reversalRate,0.276,0.271,0.280,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,reviewRate,1.000,1.000,1.000,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,intakeAcceptanceRate,0.988,0.986,0.989,9720,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,emergencyReliefRate,0.020,0.000,0.041,147,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,emergencyReasonGivingRate,0.891,0.848,0.937,147,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,emergencyVoteDisclosureRate,0.667,0.590,0.739,147,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,emergencyPublicDisagreementRate,0.034,0.007,0.069,147,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,governmentEmergencyWinRate,0.021,0.000,0.041,147,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,meritsFollowUpRate,1.000,1.000,1.000,147,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,meritsInvalidationRate,0.276,0.271,0.280,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,statuteNullificationRate,0.237,0.229,0.245,6144,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,constitutionalConflict,0.245,0.243,0.246,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,democraticResponsiveness,0.623,0.622,0.623,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,legislativeResponseCredibility,0.599,0.598,0.600,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,caseSelectionAccess,0.470,0.470,0.471,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,governmentRepeatPlayerAdvantage,0.353,0.352,0.355,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,implementationCapacity,0.632,0.632,0.632,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,democraticConstitutionalism,0.696,0.694,0.697,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,vetoRelocationRisk,0.236,0.235,0.236,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,legalTransplantFeasibility,0.622,0.622,0.622,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,politicalCultureSensitivity,0.890,0.890,0.890,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,complianceRate,0.578,0.558,0.593,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,publicTrust,0.091,0.085,0.096,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,administrativeLoad,0.442,0.441,0.442,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,directCourtCost,0.327,0.327,0.327,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,upstreamScreeningCost,0.427,0.426,0.427,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,capacityStrainCost,0.281,0.281,0.281,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,institutionalBudgetCost,0.343,0.343,0.343,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,institutionalDelayCost,0.416,0.415,0.416,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,implementationComplexity,0.435,0.435,0.435,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,totalInstitutionalCost,0.372,0.372,0.372,9600,cluster-bootstrap-runs-200-95
legislative-high-volatility,High-volatility legislative outputs,"Imported rows with high policy-shift, reversal, or status-quo volatility signals.",suspended-declaration-review,Suspended declarations of invalidity,weakFormDeclarationRate,0.000,0.000,0.000,9600,cluster-bootstrap-runs-200-95
